Customer ID,City,Zip Code,Latitude,Longitude
1740-CSDJP,Oakhurst,93644,37.648647,-119.231447
2636-OHFMN,Orosi,93647,36.600185,-119.175655
1323-OOEPC,Prather,93651,37.007238,-119.505661
9921-ZVRHG,Traver,93673,36.456091,-119.486225
4701-MLJPN,Fresno,93702,36.739385,-119.753649
9206-GVPEQ,Fresno,93706,36.654614,-119.903674
1596-BBVTG,San Dimas,91773,34.102119,-117.815532
8433-WXGNA,Salinas,93906,36.722898,-121.633648
3707-GNWHM,Carmel Valley,93924,36.414611,-121.6386
5766-ZJYBB,Brisbane,94005,37.684694,-122.40712
8931-GJJIQ,Burlingame,94010,37.57028,-122.365778
4277-PVRAN,Daly City,94014,37.691561,-122.445202
0203-HHYIJ,Atherton,94027,37.454924,-122.203168
0952-KMEEH,Mountain View,94043,37.419725,-122.062947
8178-EYZUO,San Francisco,94105,37.789168,-122.395009
3230-WYKIR,San Francisco,94110,37.750021,-122.415201
0407-BDJKB,San Francisco,94114,37.758085,-122.434801
9600-UDOPK,San Francisco,94117,37.770533,-122.445121
4074-SJFFA,San Francisco,94122,37.760412,-122.484966
4910-GMJOT,San Francisco,94129,37.797526,-122.464531
4323-SADQS,Concord,94521,37.971421,-121.971504
4446-BZKHU,Pleasant Hill,94523,37.95338,-122.076886
5202-IVJNU,Crockett,94525,38.049292,-122.228415
5976-JCJRH,Danville,94526,37.815459,-121.977203
0137-OCGAB,Fairfield,94533,38.287136,-122.02711
3351-NQLDI,Travis Afb,94535,38.265899,-121.939461
7593-JNWRU,Fremont,94538,37.505768,-121.962472
4588-YBNIB,Fremont,94539,37.516791,-121.899117
5028-GZLDO,Moraga,94556,37.827946,-122.107185
6877-TJMBR,Orinda,94563,37.873916,-122.20522
6769-DCQLI,Pope Valley,94567,38.672708,-122.403219
2433-KMEAS,Dublin,94568,37.713926,-121.928425
2195-ZRVAX,Rodeo,94572,38.027218,-122.23463
3550-SAHFP,Saint Helena,94574,38.581354,-122.296283
2011-TRQYE,Deer Park,94576,38.554383,-122.474773
4873-ILOLJ,Sunol,94586,37.587494,-121.862856
2725-KXXWT,Vallejo,94589,38.161321,-122.271588
9565-DJPIB,Vallejo,94590,38.104705,-122.247387
8348-HFYIV,Oakland,94601,37.776523,-122.219268
6849-WLEYG,Emeryville,94608,37.83726,-122.287648
4659-NZRUF,Oakland,94609,37.834341,-122.26437
8429-XIBUM,Oakland,94618,37.84551,-122.235181
2608-BHKFN,Berkeley,94703,37.863843,-122.275684
7341-LXCAF,Berkeley,94705,37.858898,-122.240512
9462-MJUAW,Berkeley,94708,37.897743,-122.263124
8128-YVJRG,Berkeley,94709,37.878554,-122.26609
1569-TTNYJ,Richmond,94805,37.941456,-122.320968
4749-VFKVB,Inverness,94937,38.099323,-122.945723
7598-UAASY,Marshall,94940,38.129308,-122.834815
7938-OUHIO,Mill Valley,94941,37.901371,-122.572024
0431-APWVY,Novato,94949,38.067204,-122.524004
3426-NIYYL,Sausalito,94965,37.848641,-122.515692
3387-VATUS,Aromas,95004,36.878364,-121.629781
1143-NMNQJ,Boulder Creek,95006,37.171727,-122.142961
0415-MOSGF,Los Gatos,95030,37.222842,-121.988727
2495-INZWQ,San Juan Bautista,95045,36.810568,-121.503022
4139-SUGLD,Santa Clara,95054,37.393554,-121.965114
6857-VWJDT,Santa Cruz,95060,36.993451,-122.098858
5624-BQSSA,Santa Cruz,95065,37.031404,-121.981865
5577-OTWWW,San Jose,95120,37.186141,-121.843554
6100-QQHEB,San Jose,95121,37.304681,-121.809955
2691-NZETQ,San Jose,95130,37.277592,-121.986477
4404-HIBDJ,San Jose,95131,37.387027,-121.897775
7295-JOMMD,San Jose,95135,37.28682,-121.723877
5013-SBUIH,Stockton,95202,37.959706,-121.287669
6023-YEBUP,Stockton,95210,38.033219,-121.297433
7209-JCUDS,Stockton,95212,38.049457,-121.21653
6158-DWPZT,Avery,95224,38.208336,-120.339938
3763-GCZHZ,Hathaway Pines,95233,38.184914,-120.364085
0772-GYEQQ,Lodi,95240,38.123544,-121.159078
4831-EOBFE,Mountain Ranch,95246,38.264262,-120.515133
9170-GYZJC,Vallecito,95251,38.055562,-120.456298
2002-MZHWP,Delhi,95315,37.422961,-120.765493
2004-OCQXK,Merced,95348,37.40122,-120.514191
5027-QPKTE,Modesto,95350,37.671806,-121.007575
2672-HUYVI,Newman,95360,37.343846,-121.039391
7508-MYBOG,Patterson,95363,37.410236,-121.320337
0148-DCDOS,Planada,95365,37.329725,-120.306399
9992-RRAMN,Riverbank,95367,37.734971,-120.954271
0310-MVLET,Snelling,95369,37.521708,-120.426843
5696-QURRL,Waterford,95386,37.669516,-120.626964
0495-RVCBF,Santa Rosa,95401,38.460517,-122.790335
7854-EDSSA,Santa Rosa,95404,38.526941,-122.709096
8869-TORSS,Santa Rosa,95405,38.439696,-122.668817
2115-BFTIW,Clearlake Oaks,95423,39.07116,-122.598542
0611-DFXKO,Comptche,95427,39.239818,-123.565432
7780-OTDSO,Covelo,95428,39.83307,-123.178765
9747-DDZOS,Eldridge,95431,38.348884,-122.51699
0564-JJHGS,Guerneville,95446,38.52576,-123.013347
3348-CFRNX,Healdsburg,95448,38.618347,-122.908422
1428-GTBJJ,Jenner,95450,38.505995,-123.187019
2249-YPRNG,The Sea Ranch,95497,38.696659,-123.436861
7410-YTJIK,Eureka,95501,40.796621,-124.15428
4626-GYCZP,Eureka,95503,40.737431,-124.108897
5590-BYNII,Bayside,95524,40.825486,-124.049485
3237-AJGEH,Bridgeville,95526,40.372532,-123.525626
1591-NFNLQ,Fallbrook,92028,33.362575,-117.299644
0596-BQCEQ,Hydesville,95547,40.557314,-124.081662
1481-ZUWZA,Klamath,95548,41.572813,-124.035011
2309-OSFEU,Smith River,95567,41.950683,-124.097094
7613-LLQFO,Amador City,95601,38.431407,-120.8421
2640-PMGFL,West Sacramento,95605,38.592745,-121.540036
3801-HMYNL,Brooks,95606,38.809804,-122.241383
4484-CGXFK,El Dorado,95623,38.63153,-120.842609
6214-EDAKZ,Elverta,95626,38.734997,-121.463719
6127-ISGTU,Garden Valley,95633,38.852544,-120.837669
8740-XLHDR,Greenwood,95635,38.921333,-120.897718
1208-DNHLN,Grizzly Flats,95636,38.636102,-120.522149
1761-AEZZR,Guinda,95637,38.830739,-122.196202
7120-RFMVS,Isleton,95641,38.154823,-121.601358
7317-GGVPB,Lotus,95651,38.815515,-120.916997
1322-AGOQM,Mather,95655,38.549822,-121.266725
5692-FPTAH,Nicolaus,95659,38.788898,-121.608624
1550-LOAHA,Orangevale,95662,38.689174,-121.218435
0268-QKIWO,Pilot Hill,95664,38.803731,-121.043799
0876-WDUUZ,Pine Grove,95665,38.400264,-120.641274
0617-FHSGK,Rancho Cordova,95670,38.602723,-121.279913
2858-MOFSQ,Rio Oso,95674,38.954144,-121.482536
7005-CCBKV,Thornton,95686,38.157794,-121.520223
4250-FDVOU,Woodland,95695,38.71967,-121.862416
2141-RRYGO,Camino,95709,38.748316,-120.675512
6376-GAHQE,Dutch Flat,95714,39.197215,-120.83679
5052-PNLOS,Echo Lake,95721,38.851842,-120.076204
6979-ZNSFF,Pollock Pines,95726,38.733908,-120.453416
2386-LAHRK,Weimar,95736,39.00978,-120.978273
6032-IGALN,Granite Bay,95746,38.749466,-121.184196
0516-WJVXC,Sacramento,95818,38.556306,-121.495817
8809-RIHDD,Sacramento,95827,38.549185,-121.328386
4822-NGOCH,Sacramento,95831,38.494832,-121.529447
1432-FPAXX,Beale Afb,95903,39.125311,-121.392283
3884-HCSWG,Camptonville,95922,39.432127,-121.099287
5077-DXTCG,Challenge,95925,39.461768,-121.195825
1142-WACZW,Chico,95926,39.745712,-121.84333
4892-VLANZ,Colusa,95932,39.273096,-122.050763
2919-HBCJO,Downieville,95936,39.578792,-120.780786
4236-XPXAV,Dunnigan,95937,38.931425,-121.946081
3030-YZADT,Grass Valley,95949,39.099204,-121.137962
7410-KTVFV,Grimes,95950,39.033058,-121.895718
8393-DLHGA,Palermo,95968,39.435756,-121.552071
2834-SPCJV,Rough And Ready,95975,39.225634,-121.156163
0587-DMGBH,Willows,95988,39.493991,-122.286363
3523-QRQLL,Bieber,96009,41.083464,-121.107929
0895-DQHEW,Burney,96013,40.946785,-121.719489
8149-RSOUN,Dorris,96023,41.949216,-122.050062
7250-EQKIY,Escondido,92027,33.141265,-116.967221
4013-UBXWQ,Fallbrook,92028,33.362575,-117.299644
5519-NPHVG,Klamath River,96050,41.816595,-122.948287
8849-GYOKR,Mineral,96063,40.408796,-121.579609
3148-BLQJT,Fallbrook,92028,33.362575,-117.299644
0461-CVKMU,Oak Run,96069,40.689243,-122.037023
8806-EAGWC,Old Station,96071,40.656287,-121.428965
4183-WCSEP,Weaverville,96093,40.759401,-122.939337
5498-TXHLF,Whitmore,96096,40.637105,-121.906949
9722-UJOJR,Blairsden Graeagle,96103,39.783747,-120.661032
6772-KSATR,Eagleville,96110,41.280341,-120.150381
7112-OPOTK,Fort Bidwell,96112,41.932207,-120.135941
4210-QFJMF,Fallbrook,92028,33.362575,-117.299644
5828-AVIPD,Sierraville,96126,39.559709,-120.345639
1086-LXKFY,Westwood,96137,40.271535,-121.018087
7774-OJSXI,South Lake Tahoe,96150,38.911577,-120.106169
7786-WBJYI,San Diego,92130,32.957195,-117.202542
5016-ETTFF,Los Angeles,90016,34.028331,-118.354338
3866-MDTUB,Los Angeles,90017,34.052842,-118.264495
0697-ZMSWS,Los Angeles,90023,34.017697,-118.200577
7593-XFKDI,Los Angeles,90031,34.085807,-118.206617
0337-CNPZE,Los Angeles,90033,34.050198,-118.210946
1513-XNPPH,Los Angeles,90037,34.002642,-118.287596
6347-DCUIK,Los Angeles,90043,33.988543,-118.334081
0897-FEGMU,Los Angeles,90048,34.072945,-118.37267
7663-RGWBC,Los Angeles,90049,34.091829,-118.491244
1120-BMWUB,Los Angeles,90056,33.987945,-118.370442
9124-LHCJQ,Los Angeles,90057,34.061918,-118.277939
2235-ZGKPT,Los Angeles,90062,34.003553,-118.308933
3891-PUQOD,Los Angeles,90063,34.044271,-118.185237
0689-NKYLF,Los Angeles,90066,34.002028,-118.430656
3658-KIBGF,Los Angeles,90068,34.137411,-118.328915
5519-YLDGW,Los Angeles,90071,34.052917,-118.255178
4946-EDSEW,Compton,90221,33.885811,-118.206459
8185-UPYBR,Hermosa Beach,90254,33.86532,-118.396336
4585-HETAI,Huntington Park,90255,33.97803,-118.217141
7526-BEZQB,Lawndale,90260,33.88856,-118.351813
4951-UKAAQ,Inglewood,90302,33.975332,-118.355252
2108-YKQTY,Santa Monica,90403,34.031529,-118.491156
4918-QLLIW,Santa Monica,90405,34.005439,-118.477507
1625-JAIIY,Torrance,90505,33.807882,-118.347957
2947-DOMLJ,Buena Park,90621,33.874224,-117.993368
4112-LUEIZ,La Palma,90623,33.850504,-118.039892
4510-HIMLV,La Habra,90631,33.940619,-117.9513
2430-USGXP,Santa Fe Springs,90670,33.933565,-118.062611
5955-ERIHD,Lakewood,90712,33.840524,-118.148403
5949-EBSQK,Sunset Beach,90742,33.719221,-118.073596
7274-RTAPZ,Long Beach,90804,33.783047,-118.1486
0311-UNPFF,Long Beach,90807,33.830099,-118.182239
3834-XUIFC,Long Beach,90814,33.771612,-118.143866
7599-FKVXZ,South Pasadena,91030,34.110444,-118.156957
8229-TNIQA,Pasadena,91105,34.13946,-118.166649
6221-AVQYL,Glendale,91203,34.153338,-118.262974
7743-EXURX,Glendale,91208,34.195386,-118.238508
5569-KGJHX,Canoga Park,91303,34.19829,-118.602203
7730-IUTDZ,Chatsworth,91311,34.294142,-118.603883
0426-TIRNE,Encino,91316,34.150354,-118.518292
7587-RZNME,Valencia,91355,34.43987,-118.644609
0748-RDGGM,Tarzana,91356,34.157137,-118.548511
3746-EUBYR,Fallbrook,92028,33.362575,-117.299644
2332-EFBJY,Sherman Oaks,91403,34.147149,-118.463365
9474-PHLYD,Sherman Oaks,91423,34.146957,-118.432138
2165-VOEGB,Burbank,91501,34.188339,-118.300942
2219-MVUSO,Los Angeles,90028,34.099869,-118.326843
8914-RBTSB,Valley Village,91607,34.165783,-118.399795
0963-ZBDRN,Claremont,91711,34.127621,-117.717863
7594-RQHXR,Covina,91722,34.097345,-117.906736
6331-EWIEB,El Monte,91731,34.079934,-118.046695
5998-VVEJY,Glendora,91741,34.14649,-117.849815
4317-VTEOA,Rowland Heights,91748,33.976753,-117.897367
1670-SVOWZ,Mira Loma,91752,33.999992,-117.535395
7541-YLXCL,Pomona,91767,34.083086,-117.737997
0260-ZDLGK,San Dimas,91773,34.102119,-117.815532
8722-NGNBH,Walnut,91789,34.018354,-117.85492
0133-BMFZO,Alhambra,91803,34.074736,-118.145959
6128-CZOMY,Alpine,91901,32.827184,-116.703729
9540-JYROE,Bonita,91902,32.67117,-117.00232
3656-TKRVZ,Chula Vista,91910,32.636792,-117.054989
1501-SGHBW,Guatay,91931,32.857946,-116.561917
3208-YPIOE,La Mesa,91942,32.782501,-117.01611
2612-RANWT,Mount Laguna,91948,32.830852,-116.444601
2933-FILNV,Carlsbad,92009,33.098018,-117.258203
9986-BONCE,Fallbrook,92028,33.362575,-117.299644
4083-EUGRJ,Oceanside,92057,33.254497,-117.285879
6410-LEFEN,San Diego,92108,32.774046,-117.142454
3194-ORPIK,San Diego,92113,32.697098,-117.116587
8816-VXNZD,Coronado,92118,32.68674,-117.186612
9378-FXTIZ,San Diego,92119,32.802959,-117.027095
1723-HKXJQ,San Diego,92120,32.807867,-117.060993
7825-GKXMW,San Diego,92121,32.898613,-117.202937
1240-KNSEZ,San Diego,92127,33.017518,-117.118456
0836-SEYLU,San Diego,92128,33.000269,-117.072093
3716-BDVDB,San Diego,92130,32.957195,-117.202542
5899-MQZZL,San Ysidro,92173,32.555828,-117.040073
6849-OYAMU,Indio,92201,33.713891,-116.237257
6038-GCYEC,Palm Desert,92211,33.762759,-116.324817
1150-WFARN,Brawley,92227,33.03933,-115.191857
3144-AUDBS,Calexico,92231,32.690654,-115.431225
5616-PRTNT,Desert Center,92239,33.889605,-115.257009
6688-UZPWD,Palm Springs,92262,33.839989,-116.659215
2839-RFSQE,Rancho Mirage,92270,33.763678,-116.429928
0968-GSIKN,Thousand Palms,92276,33.849263,-116.382778
1965-DDBWU,Escondido,92027,33.141265,-116.967221
9057-SIHCH,Twentynine Palms,92278,34.457829,-116.139589
6771-XWBDM,White Water,92282,33.972293,-116.654195
8601-QACRS,Fallbrook,92028,33.362575,-117.299644
2391-SOORI,Big Bear City,92314,34.278967,-116.773825
2645-QTLMB,Bloomington,92316,34.059722,-117.39104
4806-HIPDW,Calimesa,92320,33.982787,-117.057627
8443-ZRDBZ,Fontana,92336,34.136367,-117.460803
9136-ALYBR,Fontana,92337,34.049671,-117.468896
7479-NITWS,Green Valley Lake,92341,34.244411,-117.072654
2959-MJHIC,Hinkley,92347,34.983808,-117.239306
5960-WPXQM,Temecula,92592,33.507255,-117.029473
0684-AOSIH,Oro Grande,92368,34.647959,-117.296957
8260-NGFNY,Phelan,92371,34.441123,-117.537886
1725-IQNIY,San Bernardino,92401,34.105935,-117.2914
6598-RFFVI,San Bernardino,92405,34.142747,-117.300864
8614-VGMMV,Riverside,92503,33.890046,-117.455583
2930-UOTMB,Riverside,92506,33.930931,-117.361788
2533-QVMSK,March Air Reserve Base,92518,33.888323,-117.277533
8625-AZYZY,Anza,92539,33.527605,-116.666551
9306-CPCBC,Moreno Valley,92555,33.907361,-117.109972
2656-TABEH,Temecula,92591,33.540604,-117.10909
2325-ZUSFD,Irvine,92602,33.720359,-117.733655
3932-CMDTD,Foothill Ranch,92610,33.698728,-117.67768
3594-UVONA,Costa Mesa,92626,33.678591,-117.905471
0004-TLHLJ,Costa Mesa,92627,33.645672,-117.922613
5089-IFSDP,Huntington Beach,92647,33.723579,-118.005441
4817-VYYWS,Silverado,92676,33.782346,-117.635263
1396-QWFBJ,Rancho Santa Margarita,92688,33.624654,-117.611733
5299-SJCZT,Ladera Ranch,92694,33.569186,-117.640055
2898-LSJGD,Santa Ana,92707,33.714829,-117.872941
7359-PTSXY,Tustin,92780,33.735802,-117.818805
4503-BDXBD,Anaheim,92808,33.850452,-117.726668
6086-ESGRL,Brea,92821,33.930199,-117.862898
3886-CERTZ,Fullerton,92831,33.879983,-117.895482
5759-RCVCB,Orange,92869,33.792791,-117.789749
6372-RFVNS,Placentia,92870,33.881158,-117.854783
8938-UMKPI,Corona,92882,33.819385,-117.600213
0991-BRRFB,Corona,92883,33.762351,-117.488725
6319-IEJWJ,Camarillo,93012,34.205504,-118.993111
9025-AOMKI,Carpinteria,93013,34.441398,-119.513163
5275-SQEIZ,Ojai,93023,34.581308,-118.931948
7716-YTYHG,Oxnard,93030,34.223244,-119.18012
4390-KYULV,Piru,93040,34.432843,-118.730106
8945-GRKHX,Santa Barbara,93110,34.437945,-119.77191
6959-UWKHF,Alpaugh,93201,35.869626,-119.498771
3815-SLMEF,Avenal,93204,35.916943,-120.129921
5154-VEKBL,Bodfish,93205,35.523991,-118.400432
4587-VVTOX,Frazier Park,93222,34.907911,-119.234281
4652-NNHNY,Fellows,93224,35.215731,-119.57013
8515-OCTJS,Lemoore,93245,36.303666,-119.825657
5261-QSHQM,Temecula,92592,33.507255,-117.029473
8868-WOZGU,Porterville,93257,36.008958,-118.891593
1334-FJSVR,Sequoia National Park,93262,36.527243,-118.594938
7625-XCQRH,Strathmore,93267,36.141319,-119.129075
1731-TVIUK,Temecula,92592,33.507255,-117.029473
0618-XWMSS,Wasco,93280,35.652242,-119.4464
2565-JSLRY,Bakersfield,93306,35.449881,-118.841442
6689-KXGBO,San Luis Obispo,93401,35.233745,-120.626442
6615-NGGZJ,Buellton,93427,34.631362,-120.238218
4255-DDUOU,Casmalia,93429,34.866032,-120.536546
2984-MIIZL,Guadalupe,93434,34.936,-120.594655
5590-YRFJT,Lompoc,93437,34.757477,-120.550507
3677-TNKIO,Templeton,93465,35.536115,-120.739231
3329-WDIOK,Edwards,93523,34.966777,-117.961179
2873-ZLIWT,Temecula,92592,33.507255,-117.029473
3415-TAILE,Johannesburg,93528,35.363339,-117.637641
1915-IOFGU,Keene,93531,35.214982,-118.59049
3045-XETSH,Lake Hughes,93532,34.659579,-118.584212
7239-HZZCX,Lancaster,93535,34.712708,-117.889656
7683-CBDKJ,Palmdale,93550,34.536232,-118.082935
0628-CNQRM,Temecula,92592,33.507255,-117.029473
7665-TOALD,Temecula,92592,33.507255,-117.029473
0112-QWPNC,Valyermo,93563,34.39583,-117.734568
2777-PHDEI,Ahwahnee,93601,37.375816,-119.739935
1196-AMORA,Big Creek,93605,37.17277,-119.2997
4282-YMKNA,Biola,93606,36.798882,-120.019511
5356-RHIPP,Dinuba,93618,36.523619,-119.386868
0746-JTRFU,Kingsburg,93631,36.478239,-119.52137
4628-CTTLA,Sanger,93657,36.819628,-119.440414
2876-VBBBL,Shaver Lake,93664,37.223,-119.001021
6834-NXDCA,South Dos Palos,93665,36.959731,-120.653519
5597-GLBUC,Squaw Valley,93675,36.719141,-119.202677
2748-MYRVK,Fresno,93702,36.739385,-119.753649
4822-YCXMX,Fresno,93705,36.78724,-119.827813
9821-POOTN,San Dimas,91773,34.102119,-117.815532
6559-ILWKJ,Fresno,93722,36.78979,-119.929894
4229-CZMLL,Salinas,93901,36.64152,-121.622188
3663-MITLP,Marina,93933,36.689582,-121.758398
9025-ZRPVR,Pacific Grove,93950,36.618337,-121.926417
3285-UCQVC,Seaside,93955,36.625114,-121.823565
3737-GCSPV,Millbrae,94030,37.601248,-122.403099
4088-YLDSU,Redwood City,94062,37.410567,-122.297152
5797-APWZC,San Francisco,94105,37.789168,-122.395009
3683-QKIUE,San Francisco,94107,37.768881,-122.395521
4228-ZGYUW,San Francisco,94108,37.791998,-122.408653
3519-ZKXGG,San Francisco,94123,37.800254,-122.436975
6416-TVAIH,San Francisco,94127,37.736535,-122.45732
5108-ADXWO,San Francisco,94130,37.820894,-122.369725
3066-RRJIO,San Francisco,94132,37.722302,-122.491129
6715-OFDBP,Palo Alto,94304,37.386978,-122.177746
1567-DSCIC,San Mateo,94401,37.590421,-122.306467
2150-UWTFY,San Mateo,94402,37.556634,-122.317723
2683-BPJSO,Byron,94514,37.83323,-121.601461
2157-MXBJS,Calistoga,94515,38.629618,-122.593216
1087-UDSIH,Concord,94520,38.013825,-122.039144
5445-PZWGX,Travis Afb,94535,38.265899,-121.939461
9170-CCKOU,Fremont,94539,37.516791,-121.899117
1043-YCUTE,Hayward,94544,37.639215,-122.037554
3814-MLAXC,Hayward,94545,37.62984,-122.120843
1226-UDFZR,Lafayette,94549,37.907777,-122.127161
5442-UTCVD,Pittsburg,94565,38.006047,-121.916834
7734-DBOAI,Pope Valley,94567,38.672708,-122.403219
2114-MGINA,Rio Vista,94571,38.148862,-121.737696
4489-SNOJF,Deer Park,94576,38.554383,-122.474773
2187-LZGPL,Walnut Creek,94596,37.900662,-122.052782
9019-QVLZD,Oakland,94602,37.803883,-122.208417
3707-LRWZD,Oakland,94611,37.828416,-122.216005
1455-ESIQH,Oakland,94619,37.787186,-122.14633
2979-SXESE,Berkeley,94703,37.863843,-122.275684
4013-TLDHQ,Berkeley,94704,37.871416,-122.246597
6121-VZNQB,Bolinas,94924,37.943087,-122.72379
6996-KNSML,Cotati,94931,38.326215,-122.718742
2592-SEIFQ,San Anselmo,94960,37.99272,-122.575026
8642-GVWRF,Capitola,95010,36.977025,-121.952864
3400-ESFUW,Cupertino,95014,37.306612,-122.080621
2057-ZBLPD,Los Gatos,95032,37.233034,-121.947427
5502-RLUYV,Milpitas,95035,37.441931,-121.878502
9039-RBEEE,Santa Clara,95050,37.351214,-121.952417
8417-FMLZI,Santa Cruz,95060,36.993451,-122.098858
0515-YPMCW,San Jose,95116,37.350284,-121.852855
0378-XSZPU,San Jose,95117,37.311088,-121.961786
4729-XKASR,San Jose,95123,37.238758,-121.828375
5449-FIBXJ,San Jose,95127,37.375156,-121.795867
9837-BMCLM,Stockton,95202,37.959706,-121.287669
0137-UDEUO,Stockton,95204,37.974498,-121.319568
4925-LMHOK,Stockton,95212,38.049457,-121.21653
1455-UGQVH,Acampo,95220,38.200231,-121.235034
8280-MQRQN,Arnold,95223,38.32153,-120.236358
2037-SGXHH,Campo Seco,95226,38.233879,-120.861666
3178-FESZO,Clements,95227,38.227285,-121.02789
6087-MVHJH,French Camp,95231,37.873283,-121.292034
4603-JANFB,Glencoe,95232,38.358464,-120.579304
3018-TFTSU,Hathaway Pines,95233,38.184914,-120.364085
4806-KEXQR,Lockeford,95237,38.166791,-121.14207
7083-YNSKY,Lodi,95242,38.128087,-121.4078
7434-SHXLS,Wallace,95254,38.192608,-120.957842
7908-QCBCA,Atwater,95301,37.321233,-120.656354
6711-FLDFB,Big Oak Flat,95305,37.818589,-120.256995
4702-IOQDC,Gustine,95322,37.147198,-121.120161
6178-KFNHS,Hughson,95326,37.5923,-120.853288
1264-BYWMS,La Grange,95329,37.666587,-120.411517
9658-WYUFB,Lathrop,95330,37.80821,-121.308401
2013-SGDXK,Mariposa,95338,37.526791,-119.99437
3506-LCJDC,Modesto,95358,37.612612,-121.108568
3934-HXCFZ,Pinecrest,95364,38.224869,-119.755729
7666-WKRON,Riverbank,95367,37.734971,-120.954271
4910-AQFFX,Soulsbyville,95372,37.990574,-120.261821
2154-KVJFF,Stevinson,95374,37.316807,-120.855753
9647-ERGBE,Turlock,95380,37.474396,-120.875917
3428-XZMAZ,Turlock,95382,37.529656,-120.854357
0378-TOVMS,Vernalis,95385,37.609095,-121.263381
4355-HBJHH,Waterford,95386,37.669516,-120.626964
0318-QUUOB,Santa Rosa,95403,38.488431,-122.752839
5520-FVEWJ,Santa Rosa,95405,38.439696,-122.668817
5572-ZDXHY,Santa Rosa,95409,38.468893,-122.580539
3750-CKVKH,Clearlake Oaks,95423,39.07116,-122.598542
4547-KQRTM,Eldridge,95431,38.348884,-122.51699
4877-EVATK,Elk,95432,39.108252,-123.645121
7639-SUPCW,Glen Ellen,95442,38.368744,-122.522642
4658-HCOHW,Redwood Valley,95470,39.298065,-123.25211
3440-JPSCL,Sonoma,95476,38.25485,-122.461799
2889-FPWRM,Mckinleyville,95519,40.965011,-124.015255
4290-BSXUX,Fields Landing,95537,40.726949,-124.217378
0325-XBFAC,Hoopa,95546,41.163637,-123.704841
2462-XIIJB,Miranda,95553,40.210895,-123.86
4760-XOHVN,Myers Flat,95554,40.267158,-123.805913
7817-BOQPW,Rio Dell,95562,40.485849,-124.163234
1853-UDXBW,Samoa,95564,40.809636,-124.189977
5458-CQJTA,Smith River,95567,41.950683,-124.097094
5219-YIPTK,Trinidad,95570,41.162295,-124.027381
3540-RZJYU,Zenia,95595,40.170357,-123.417298
2091-MJTFX,Auburn,95602,38.99003,-121.114408
0883-EIBTI,Clarksburg,95612,38.384648,-121.578701
7571-YXDAD,Davis,95618,38.544002,-121.685559
3393-FMZPV,Elverta,95626,38.734997,-121.463719
7486-KSRVI,Folsom,95630,38.672638,-121.147403
8443-WVPSS,Galt,95632,38.274451,-121.259201
3006-XIMLN,Garden Valley,95633,38.852544,-120.837669
6305-YLBMM,Hood,95639,38.375325,-121.507935
3647-GMGDH,Jackson,95642,38.336216,-120.76901
6595-COKXZ,Plymouth,95669,38.489273,-120.891614
0362-ZBZWJ,Thornton,95686,38.157794,-121.520223
4211-MMAZN,Vacaville,95688,38.419088,-122.024568
4274-OWWYO,Walnut Grove,95690,38.240419,-121.587535
1541-ETJZO,Wheatland,95692,39.043387,-121.409837
4106-HADHQ,Emigrant Gap,95715,39.23754,-120.720196
2369-UAPKZ,Meadow Vista,95722,39.003358,-121.022539
0637-KVDLV,Elk Grove,95758,38.35363,-121.44195
6633-MPWBS,Woodland,95776,38.694081,-121.694431
8785-EPNCG,Sacramento,95815,38.608405,-121.449942
5729-KLZAR,Sacramento,95817,38.550722,-121.457314
1582-RAFML,Sacramento,95821,38.625096,-121.383658
8740-CRYFY,Sacramento,95823,38.475465,-121.443625
2962-XPMCQ,Sacramento,95828,38.486938,-121.395805
1678-FYZOW,Sacramento,95835,38.685069,-121.543709
8627-EHGIP,Sacramento,95838,38.646096,-121.442433
5480-TBGPH,Sacramento,95842,38.687367,-121.34848
8854-CCVSQ,Browns Valley,95918,39.292334,-121.320597
0511-JTEOY,Canyon Dam,95923,40.171312,-121.120605
6532-YLWSI,Crescent Mills,95934,40.080342,-120.957805
5175-AOBHI,Hamilton City,95951,39.732767,-122.042298
5174-RNGBH,Live Oak,95953,39.258746,-121.77697
7270-BDIOA,Maxwell,95955,39.281194,-122.226568
9565-JSNFM,Meadow Valley,95956,39.937017,-121.058043
0607-DAAHE,Olivehurst,95961,39.082568,-121.55325
9732-KPKBW,Oroville,95966,39.473896,-121.415927
9560-ARGQJ,Quincy,95971,39.971228,-121.041166
5134-IKDAY,Twain,95984,40.022184,-121.062384
5380-AFSSK,Bella Vista,96008,40.722733,-122.109666
8714-EUHJO,Castella,96017,41.121108,-122.336613
3721-CNEYS,Douglas City,96024,40.586588,-122.903677
2568-OIADY,Escondido,92027,33.141265,-116.967221
1193-RTSLK,Happy Camp,96039,41.831901,-123.487478
5923-GXUOC,Fallbrook,92028,33.362575,-117.299644
4432-ADRLB,Fallbrook,92028,33.362575,-117.299644
8993-PHFWD,Old Station,96071,40.656287,-121.428965
1565-RHDJD,Palo Cedro,96073,40.582399,-122.195512
3765-JXVKY,Paynes Creek,96075,40.343213,-121.815412
7330-WZLNC,Red Bluff,96080,40.186772,-122.388361
6635-MYYYZ,Trinity Center,96091,41.081847,-122.700545
5378-IKEEG,Eagleville,96110,41.280341,-120.150381
6413-XKKPU,Sierra City,96125,39.600599,-120.636358
1449-XQEMT,Susanville,96130,40.559177,-120.612113
