Customer ID,City,Zip Code
4183-WCSEP,Weaverville,96093
5498-TXHLF,Whitmore,96096
9722-UJOJR,Blairsden Graeagle,96103
6772-KSATR,Eagleville,96110
7112-OPOTK,Fort Bidwell,96112
4210-QFJMF,Fallbrook,92028
5828-AVIPD,Sierraville,96126
1086-LXKFY,Westwood,96137
7774-OJSXI,South Lake Tahoe,96150
7786-WBJYI,San Diego,92130
5016-ETTFF,Los Angeles,90016
3866-MDTUB,Los Angeles,90017
0697-ZMSWS,Los Angeles,90023
7593-XFKDI,Los Angeles,90031
0337-CNPZE,Los Angeles,90033
1513-XNPPH,Los Angeles,90037
6347-DCUIK,Los Angeles,90043
0897-FEGMU,Los Angeles,90048
7663-RGWBC,Los Angeles,90049
1120-BMWUB,Los Angeles,90056
9124-LHCJQ,Los Angeles,90057
2235-ZGKPT,Los Angeles,90062
3891-PUQOD,Los Angeles,90063
0689-NKYLF,Los Angeles,90066
3658-KIBGF,Los Angeles,90068
5519-YLDGW,Los Angeles,90071
4946-EDSEW,Compton,90221
8185-UPYBR,Hermosa Beach,90254
4585-HETAI,Huntington Park,90255
7526-BEZQB,Lawndale,90260
4951-UKAAQ,Inglewood,90302
2108-YKQTY,Santa Monica,90403
4918-QLLIW,Santa Monica,90405
1625-JAIIY,Torrance,90505
2947-DOMLJ,Buena Park,90621
4112-LUEIZ,La Palma,90623
4510-HIMLV,La Habra,90631
2430-USGXP,Santa Fe Springs,90670
5955-ERIHD,Lakewood,90712
5949-EBSQK,Sunset Beach,90742
7274-RTAPZ,Long Beach,90804
0311-UNPFF,Long Beach,90807
3834-XUIFC,Long Beach,90814
7599-FKVXZ,South Pasadena,91030
8229-TNIQA,Pasadena,91105
6221-AVQYL,Glendale,91203
7743-EXURX,Glendale,91208
5569-KGJHX,Canoga Park,91303
7730-IUTDZ,Chatsworth,91311
0426-TIRNE,Encino,91316
7587-RZNME,Valencia,91355
0748-RDGGM,Tarzana,91356
3746-EUBYR,Fallbrook,92028
2332-EFBJY,Sherman Oaks,91403
9474-PHLYD,Sherman Oaks,91423
2165-VOEGB,Burbank,91501
2219-MVUSO,Los Angeles,90028
8914-RBTSB,Valley Village,91607
0963-ZBDRN,Claremont,91711
7594-RQHXR,Covina,91722
6331-EWIEB,El Monte,91731
5998-VVEJY,Glendora,91741
4317-VTEOA,Rowland Heights,91748
1670-SVOWZ,Mira Loma,91752
7541-YLXCL,Pomona,91767
0260-ZDLGK,San Dimas,91773
8722-NGNBH,Walnut,91789
0133-BMFZO,Alhambra,91803
6128-CZOMY,Alpine,91901
9540-JYROE,Bonita,91902
3656-TKRVZ,Chula Vista,91910
1501-SGHBW,Guatay,91931
3208-YPIOE,La Mesa,91942
2612-RANWT,Mount Laguna,91948
2933-FILNV,Carlsbad,92009
9986-BONCE,Fallbrook,92028
4083-EUGRJ,Oceanside,92057
6410-LEFEN,San Diego,92108
3194-ORPIK,San Diego,92113
8816-VXNZD,Coronado,92118
9378-FXTIZ,San Diego,92119
1723-HKXJQ,San Diego,92120
7825-GKXMW,San Diego,92121
1240-KNSEZ,San Diego,92127
0836-SEYLU,San Diego,92128
3716-BDVDB,San Diego,92130
5899-MQZZL,San Ysidro,92173
6849-OYAMU,Indio,92201
6038-GCYEC,Palm Desert,92211
1150-WFARN,Brawley,92227
3144-AUDBS,Calexico,92231
5616-PRTNT,Desert Center,92239
6688-UZPWD,Palm Springs,92262
2839-RFSQE,Rancho Mirage,92270
0968-GSIKN,Thousand Palms,92276
1965-DDBWU,Escondido,92027
9057-SIHCH,Twentynine Palms,92278
6771-XWBDM,White Water,92282
8601-QACRS,Fallbrook,92028
2391-SOORI,Big Bear City,92314
2645-QTLMB,Bloomington,92316
4806-HIPDW,Calimesa,92320
8443-ZRDBZ,Fontana,92336
9136-ALYBR,Fontana,92337
7479-NITWS,Green Valley Lake,92341
2959-MJHIC,Hinkley,92347
5960-WPXQM,Temecula,92592
0684-AOSIH,Oro Grande,92368
8260-NGFNY,Phelan,92371
1725-IQNIY,San Bernardino,92401
6598-RFFVI,San Bernardino,92405
8614-VGMMV,Riverside,92503
2930-UOTMB,Riverside,92506
2533-QVMSK,March Air Reserve Base,92518
8625-AZYZY,Anza,92539
9306-CPCBC,Moreno Valley,92555
2656-TABEH,Temecula,92591
2325-ZUSFD,Irvine,92602
3932-CMDTD,Foothill Ranch,92610
3594-UVONA,Costa Mesa,92626
0004-TLHLJ,Costa Mesa,92627
5089-IFSDP,Huntington Beach,92647
4817-VYYWS,Silverado,92676
1396-QWFBJ,Rancho Santa Margarita,92688
5299-SJCZT,Ladera Ranch,92694
2898-LSJGD,Santa Ana,92707
7359-PTSXY,Tustin,92780
4503-BDXBD,Anaheim,92808
6086-ESGRL,Brea,92821
3886-CERTZ,Fullerton,92831
5759-RCVCB,Orange,92869
6372-RFVNS,Placentia,92870
8938-UMKPI,Corona,92882
0991-BRRFB,Corona,92883
6319-IEJWJ,Camarillo,93012
9025-AOMKI,Carpinteria,93013
5275-SQEIZ,Ojai,93023
7716-YTYHG,Oxnard,93030
4390-KYULV,Piru,93040
8945-GRKHX,Santa Barbara,93110
6959-UWKHF,Alpaugh,93201
3815-SLMEF,Avenal,93204
5154-VEKBL,Bodfish,93205
4587-VVTOX,Frazier Park,93222
4652-NNHNY,Fellows,93224
8515-OCTJS,Lemoore,93245
5261-QSHQM,Temecula,92592
8868-WOZGU,Porterville,93257
1334-FJSVR,Sequoia National Park,93262
7625-XCQRH,Strathmore,93267
1731-TVIUK,Temecula,92592
0618-XWMSS,Wasco,93280
2565-JSLRY,Bakersfield,93306
6689-KXGBO,San Luis Obispo,93401
6615-NGGZJ,Buellton,93427
4255-DDUOU,Casmalia,93429
2984-MIIZL,Guadalupe,93434
5590-YRFJT,Lompoc,93437
3677-TNKIO,Templeton,93465
3329-WDIOK,Edwards,93523
2873-ZLIWT,Temecula,92592
3415-TAILE,Johannesburg,93528
1915-IOFGU,Keene,93531
3045-XETSH,Lake Hughes,93532
7239-HZZCX,Lancaster,93535
7683-CBDKJ,Palmdale,93550
0628-CNQRM,Temecula,92592
7665-TOALD,Temecula,92592
0112-QWPNC,Valyermo,93563
2777-PHDEI,Ahwahnee,93601
1196-AMORA,Big Creek,93605
4282-YMKNA,Biola,93606
5356-RHIPP,Dinuba,93618
0746-JTRFU,Kingsburg,93631
4628-CTTLA,Sanger,93657
2876-VBBBL,Shaver Lake,93664
6834-NXDCA,South Dos Palos,93665
5597-GLBUC,Squaw Valley,93675
2748-MYRVK,Fresno,93702
4822-YCXMX,Fresno,93705
9821-POOTN,San Dimas,91773
6559-ILWKJ,Fresno,93722
4229-CZMLL,Salinas,93901
3663-MITLP,Marina,93933
9025-ZRPVR,Pacific Grove,93950
3285-UCQVC,Seaside,93955
3737-GCSPV,Millbrae,94030
4088-YLDSU,Redwood City,94062
5797-APWZC,San Francisco,94105
3683-QKIUE,San Francisco,94107
4228-ZGYUW,San Francisco,94108
3519-ZKXGG,San Francisco,94123
6416-TVAIH,San Francisco,94127
5108-ADXWO,San Francisco,94130
3066-RRJIO,San Francisco,94132
6715-OFDBP,Palo Alto,94304
1567-DSCIC,San Mateo,94401
2150-UWTFY,San Mateo,94402
2683-BPJSO,Byron,94514
2157-MXBJS,Calistoga,94515
1087-UDSIH,Concord,94520
5445-PZWGX,Travis Afb,94535
9170-CCKOU,Fremont,94539
1043-YCUTE,Hayward,94544
3814-MLAXC,Hayward,94545
1226-UDFZR,Lafayette,94549
5442-UTCVD,Pittsburg,94565
7734-DBOAI,Pope Valley,94567
2114-MGINA,Rio Vista,94571
4489-SNOJF,Deer Park,94576
2187-LZGPL,Walnut Creek,94596
9019-QVLZD,Oakland,94602
3707-LRWZD,Oakland,94611
1455-ESIQH,Oakland,94619
2979-SXESE,Berkeley,94703
4013-TLDHQ,Berkeley,94704
6121-VZNQB,Bolinas,94924
6996-KNSML,Cotati,94931
2592-SEIFQ,San Anselmo,94960
8642-GVWRF,Capitola,95010
3400-ESFUW,Cupertino,95014
2057-ZBLPD,Los Gatos,95032
5502-RLUYV,Milpitas,95035
9039-RBEEE,Santa Clara,95050
8417-FMLZI,Santa Cruz,95060
0515-YPMCW,San Jose,95116
0378-XSZPU,San Jose,95117
4729-XKASR,San Jose,95123
5449-FIBXJ,San Jose,95127
9837-BMCLM,Stockton,95202
0137-UDEUO,Stockton,95204
4925-LMHOK,Stockton,95212
1455-UGQVH,Acampo,95220
8280-MQRQN,Arnold,95223
2037-SGXHH,Campo Seco,95226
3178-FESZO,Clements,95227
6087-MVHJH,French Camp,95231
4603-JANFB,Glencoe,95232
3018-TFTSU,Hathaway Pines,95233
4806-KEXQR,Lockeford,95237
7083-YNSKY,Lodi,95242
7434-SHXLS,Wallace,95254
7908-QCBCA,Atwater,95301
6711-FLDFB,Big Oak Flat,95305
4702-IOQDC,Gustine,95322
6178-KFNHS,Hughson,95326
1264-BYWMS,La Grange,95329
9658-WYUFB,Lathrop,95330
2013-SGDXK,Mariposa,95338
3506-LCJDC,Modesto,95358
3934-HXCFZ,Pinecrest,95364
7666-WKRON,Riverbank,95367
4910-AQFFX,Soulsbyville,95372
2154-KVJFF,Stevinson,95374
9647-ERGBE,Turlock,95380
3428-XZMAZ,Turlock,95382
0378-TOVMS,Vernalis,95385
4355-HBJHH,Waterford,95386
0318-QUUOB,Santa Rosa,95403
5520-FVEWJ,Santa Rosa,95405
5572-ZDXHY,Santa Rosa,95409
3750-CKVKH,Clearlake Oaks,95423
4547-KQRTM,Eldridge,95431
4877-EVATK,Elk,95432
7639-SUPCW,Glen Ellen,95442
4658-HCOHW,Redwood Valley,95470
3440-JPSCL,Sonoma,95476
2889-FPWRM,Mckinleyville,95519
4290-BSXUX,Fields Landing,95537
0325-XBFAC,Hoopa,95546
2462-XIIJB,Miranda,95553
4760-XOHVN,Myers Flat,95554
7817-BOQPW,Rio Dell,95562
1853-UDXBW,Samoa,95564
5458-CQJTA,Smith River,95567
5219-YIPTK,Trinidad,95570
3540-RZJYU,Zenia,95595
2091-MJTFX,Auburn,95602
0883-EIBTI,Clarksburg,95612
7571-YXDAD,Davis,95618
3393-FMZPV,Elverta,95626
7486-KSRVI,Folsom,95630
8443-WVPSS,Galt,95632
3006-XIMLN,Garden Valley,95633
6305-YLBMM,Hood,95639
3647-GMGDH,Jackson,95642
6595-COKXZ,Plymouth,95669
0362-ZBZWJ,Thornton,95686
4211-MMAZN,Vacaville,95688
4274-OWWYO,Walnut Grove,95690
1541-ETJZO,Wheatland,95692
4106-HADHQ,Emigrant Gap,95715
2369-UAPKZ,Meadow Vista,95722
0637-KVDLV,Elk Grove,95758
6633-MPWBS,Woodland,95776
8785-EPNCG,Sacramento,95815
5729-KLZAR,Sacramento,95817
1582-RAFML,Sacramento,95821
8740-CRYFY,Sacramento,95823
2962-XPMCQ,Sacramento,95828
1678-FYZOW,Sacramento,95835
8627-EHGIP,Sacramento,95838
5480-TBGPH,Sacramento,95842
8854-CCVSQ,Browns Valley,95918
0511-JTEOY,Canyon Dam,95923
6532-YLWSI,Crescent Mills,95934
5175-AOBHI,Hamilton City,95951
5174-RNGBH,Live Oak,95953
7270-BDIOA,Maxwell,95955
9565-JSNFM,Meadow Valley,95956
0607-DAAHE,Olivehurst,95961
9732-KPKBW,Oroville,95966
9560-ARGQJ,Quincy,95971
5134-IKDAY,Twain,95984
5380-AFSSK,Bella Vista,96008
8714-EUHJO,Castella,96017
3721-CNEYS,Douglas City,96024
2568-OIADY,Escondido,92027
1193-RTSLK,Happy Camp,96039
5923-GXUOC,Fallbrook,92028
4432-ADRLB,Fallbrook,92028
8993-PHFWD,Old Station,96071
1565-RHDJD,Palo Cedro,96073
3765-JXVKY,Paynes Creek,96075
7330-WZLNC,Red Bluff,96080
6635-MYYYZ,Trinity Center,96091
5378-IKEEG,Eagleville,96110
6413-XKKPU,Sierra City,96125
1449-XQEMT,Susanville,96130
2626-URJFX,Termo,96132
2612-RRIDN,Westwood,96137
4735-ASGMA,Carnelian Bay,96140
3669-LVWZB,Tahoma,96142
6892-EZDTG,Kings Beach,96143
9725-SCPZG,South Lake Tahoe,96150
5884-GCYMI,San Diego,92130
7853-GVUDZ,Los Angeles,90004
3943-KDREE,Los Angeles,90010
9239-ZBZZV,Los Angeles,90011
4398-HSCJH,Los Angeles,90013
4430-UZIPO,San Diego,92121
4855-SNKMY,Los Angeles,90024
8008-HAWED,Los Angeles,90027
1502-XFCVR,Los Angeles,90038
9692-TUSXH,Los Angeles,90041
7912-SYRQT,Los Angeles,90042
8292-TYSPY,Los Angeles,90048
1867-BDVFH,Los Angeles,90056
2359-QWQUL,Los Angeles,90058
9103-TCIHJ,Los Angeles,90059
4140-WJAWW,Los Angeles,90071
6653-CBBOM,Compton,90221
6101-IMRMM,El Segundo,90245
8943-URTMR,Lawndale,90260
2955-PSXOE,Topanga,90290
7762-URZQH,Venice,90291
6907-NZZIJ,Santa Monica,90402
2911-UREFD,Santa Monica,90405
3744-ZRRDZ,Torrance,90501
5673-TIYIB,Torrance,90502
1602-IJQQE,Whittier,90602
4628-WQCQQ,Whittier,90603
1644-IRKSF,La Palma,90623
3705-PSNGL,Cerritos,90703
2606-RMDHZ,Lakewood,90713
6861-OKBCE,Seal Beach,90740
9940-RHLFB,Sunset Beach,90742
1383-EZRWL,Long Beach,90810
4759-TRPLW,Long Beach,90822
8563-IIOXK,Duarte,91010
2982-VPSGI,South Pasadena,91030
8199-ZLLSA,Tujunga,91042
4625-EWPTF,Pasadena,91104
5980-NOPLP,Pasadena,91105
9874-QLCLH,Northridge,91324
6000-APYLU,Valencia,91355
0947-IDHRQ,Woodland Hills,91367
9048-JVYVF,Fallbrook,92028
1902-XBTFB,North Hollywood,91605
2794-XIMMO,Rancho Cucamonga,91737
8382-SHQEH,Rancho Cucamonga,91739
2983-ZANRP,La Puente,91744
7845-URHJN,Hacienda Heights,91745
3034-ZBEQN,La Puente,91746
0302-JOIVN,San Diego,92109
5366-IJEQJ,San Diego,92109
1981-INRFU,San Diego,92109
4971-PUYQO,San Diego,92109
1527-SXDPN,San Diego,92109
8634-CILSZ,San Diego,92109
6682-QJDGB,San Diego,92109
8780-IXSTS,San Diego,92109
9530-EHPOH,San Diego,92109
0345-HKJVM,San Diego,92109
3049-SOLAY,San Diego,92109
3235-ETOOB,San Diego,92109
8058-INTPH,San Diego,92109
8821-XNHVZ,San Diego,92109
2082-OJVTK,San Diego,92109
5940-NFXKV,San Diego,92109
8053-WWDRO,San Diego,92109
9564-KCLHR,San Diego,92109
2082-CEFLT,San Diego,92109
1213-NGCUN,San Diego,92111
5688-KZTSN,San Diego,92121
2894-QOJRX,San Diego,92124
3143-JQEGI,San Diego,92126
6386-SZZKH,San Diego,92126
3521-SYVOR,San Diego,92126
9526-JAWYF,San Diego,92126
5649-VUKMC,San Diego,92126
4919-IKATY,San Diego,92126
9050-QLROH,San Diego,92126
0877-SDMBN,San Diego,92126
8065-YKXKD,San Diego,92126
9637-EIHEQ,San Diego,92126
9689-PTNPG,San Diego,92126
9465-RWMXL,San Diego,92126
2362-IBOOY,San Diego,92126
0843-WTBXE,San Diego,92126
5515-IDEJJ,San Diego,92126
5376-DEQCP,San Diego,92126
9095-HFAFX,San Diego,92126
2379-ENZGV,San Diego,92126
2722-VOJQL,San Diego,92126
5228-EXCET,San Diego,92126
7394-FKDNK,San Diego,92126
6331-LWDTQ,Rialto,92377
1597-FZREH,Shoshone,92384
0727-IWKVK,Yermo,92398
3512-IZIKN,San Bernardino,92404
6141-OOXUQ,San Bernardino,92411
7503-ZGUZJ,Riverside,92505
8718-PTMEZ,Lake Elsinore,92530
2207-OBZNX,Aguanga,92536
6142-VSJQO,Homeland,92548
6437-UKHMV,Moreno Valley,92557
1114-CENIM,San Jacinto,92582
6289-CPNLD,Temecula,92591
5536-SLHPM,Temecula,92592
8837-VVWLQ,Capistrano Beach,92624
2696-NARTR,Corona Del Mar,92625
7614-QVWQL,Costa Mesa,92627
1809-DMJHQ,Newport Beach,92660
6923-EFPNL,Silverado,92676
9574-RKJIF,Trabuco Canyon,92679
2619-WFQWU,Mission Viejo,92692
0778-NELLA,Anaheim,92805
4614-NUVZD,Anaheim,92807
3803-KMQFW,Brea,92821
6804-GDMOI,Brea,92823
9572-MTILT,Fullerton,92833
9611-CTWIH,Garden Grove,92841
0329-GTIAJ,Garden Grove,92844
6629-CZTTH,Orange,92865
5364-EVNIB,Orange,92868
5087-SUURX,Yorba Linda,92887
4929-BSTRX,Oxnard,93030
2225-ZRGSG,Piru,93040
5271-YNWVR,Santa Paula,93060
6330-JKLPC,Somis,93066
4667-OHGKG,Summerland,93067
1660-HSOOQ,Santa Barbara,93105
7253-UVNDW,Santa Barbara,93108
7228-OMTPN,Santa Barbara,93110
2344-JMOGN,Buttonwillow,93206
3799-ISUZQ,California Hot Springs,93207
1794-HBQTJ,Corcoran,93212
4818-DRBQT,Farmersville,93223
1320-HTRDR,Fellows,93224
1493-AMTIE,Ivanhoe,93235
6424-ELEYH,Lebec,93243
4391-RESHN,Lemon Cove,93244
6821-BUXUX,Temecula,92592
9801-GDWGV,Temecula,92592
2320-JRSDE,Richgrove,93261
0601-WZHJF,Shafter,93263
5143-WMWOG,Stratford,93266
5393-RXQSZ,Taft,93268
0231-LXVAP,Temecula,92592
9444-JTXHZ,Tulare,93274
5510-BOIUJ,Visalia,93277
4471-KXAUH,Woody,93287
7638-QVMVY,Visalia,93292
3244-DCJWY,Bakersfield,93312
7812-FZHPE,Bradley,93426
4797-AXPXK,Lompoc,93436
5229-PRWKT,Lompoc,93437
5057-LCOUI,Nipomo,93444
0156-FVPTA,Solvang,93463
1984-FCOWB,Templeton,93465
0654-HMSHN,Mojave,93501
5196-SGOAK,Caliente,93518
6108-OQZDQ,Keene,93531
0363-QJVFX,Lake Hughes,93532
9840-DVNDC,Lancaster,93536
8042-JVNFH,Olancha,93549
3374-LXDEV,Pearblossom,93553
5049-GLYVG,Badger,93603
5883-GTGVD,Biola,93606
4817-QRJSX,Clovis,93612
9985-MWVIX,Hume,93628
2237-ZFSMY,Riverdale,93656
6711-VTNRE,Tranquillity,93668
4548-SDBKE,San Dimas,91773
8066-POXGX,Fresno,93720
4143-OOBWZ,Fresno,93726
7854-EKTJL,Salinas,93901
9102-IAYHT,Salinas,93908
3422-LYEPQ,Carmel By The Sea,93921
4361-JEIVL,Greenfield,93927
9507-EXLTT,Seaside,93955
9846-GKXAS,Burlingame,94010
6017-PPLPX,Daly City,94014
4581-SSPWD,Mountain View,94040
0378-NHQXU,South San Francisco,94080
4512-ZUIYL,Sunnyvale,94089
7969-AULMZ,San Francisco,94104
0568-ONFPC,San Francisco,94112
0733-VUNUW,San Francisco,94114
4550-EVXNY,San Francisco,94115
2968-SSGAA,San Francisco,94117
6777-TGHTM,San Francisco,94122
3538-WZPHD,San Francisco,94127
8610-WFCJF,Palo Alto,94303
4905-JEFDW,Palo Alto,94306
7881-INRLC,San Mateo,94403
0117-LFRMW,Angwin,94508
6172-FECYY,Antioch,94509
4786-UKSNZ,Clayton,94517
4192-GORJT,Fremont,94555
7240-ETPTR,Pope Valley,94567
2202-CUYXZ,Dublin,94568
5995-OIGLP,Port Costa,94569
6261-RCVNS,Rodeo,94572
7951-QKZPL,Saint Helena,94574
3640-PHQXK,Union City,94587
8019-ENHXU,Oakland,94601
9033-EOXWV,Oakland,94603
1522-VVDMG,Oakland,94611
9185-TQCVP,Albany,94706
8063-RJYNF,Richmond,94804
0687-ZVTHB,Richmond,94805
9661-ACXBS,San Rafael,94901
3727-RJMEO,Rohnert Park,94928
5685-IIXLY,Novato,94945
4250-ZBWLV,Olema,94950
5095-AESKG,Sausalito,94965
1871-MOWRM,Woodacre,94973
2027-OAQQC,Aptos,95003
1555-DJEQW,Cupertino,95014
0519-XUZJU,Felton,95018
6338-AVWCY,Escondido,92027
9445-SZLCH,Santa Clara,95050
7568-PODML,Watsonville,95076
5349-IECLD,San Jose,95111
3945-GFWQL,San Jose,95113
3797-VTIDR,San Jose,95121
9526-BIHHD,San Jose,95127
4523-WXCEF,San Jose,95129
8364-TRMMK,San Jose,95132
3063-QFSZL,San Jose,95135
9249-FXSCK,Acampo,95220
5493-SDRDQ,Angels Camp,95222
0871-URUWO,Sheep Ranch,95250
0870-VEMYL,Columbia,95310
3982-XWFZQ,Denair,95316
4009-ALQFH,Groveland,95321
3627-FCRDW,Hughson,95326
7562-GSUHK,Jamestown,95327
4903-UYAVB,Lathrop,95330
6776-TLWOI,Livingston,95334
4077-CROMM,Modesto,95350
2868-MZAGQ,Modesto,95354
4847-QNOKA,Modesto,95355
6379-RXJRQ,Modesto,95358
8650-RHRKE,Oakdale,95361
0475-RIJEP,Pinecrest,95364
1260-TTRXI,Planada,95365
4789-KWMXN,Tuolumne,95379
2867-UIMSS,Vernalis,95385
8111-RKSPX,Santa Rosa,95401
1585-MQSSU,Santa Rosa,95404
8559-CIZFV,Annapolis,95412
7547-EKNFS,Caspar,95420
4439-JMPMT,Comptche,95427
2575-GFSOE,Graton,95444
2842-JTCCU,Hopland,95449
9681-OXGVC,Laytonville,95454
7153-OANIO,Mendocino,95460
6521-YYTYI,Navarro,95463
8878-HMWBV,Nice,95464
3751-KTZEL,Yorkville,95494
0328-GRPMV,Burnt Ranch,95527
4195-SMMNX,Hydesville,95547
6956-SMUCM,Miranda,95553
3223-WZWJM,Petrolia,95558
9053-JZFKV,Redway,95560
2530-ENDWQ,Rio Dell,95562
6615-ZGEDR,Smith River,95567
9250-WYPLL,Fallbrook,92028
2754-XBHTB,Amador City,95601
7055-VKGDA,Clarksburg,95612
0754-UKWQP,Cool,95614
7493-TPUWZ,Diamond Springs,95619
1577-HKTFG,Elk Grove,95624
8752-STIVR,Elmira,95625
4558-FANTW,Fair Oaks,95628
7623-TRNQN,Jackson,95642
9330-IJWIO,Kirkwood,95646
1842-EZJMK,Orangevale,95662
8079-XRJRS,Pleasant Grove,95668
8073-IJDCM,Rescue,95672
2869-ADAWR,Sutter Creek,95685
9894-EZEWG,Walnut Grove,95690
7851-FLGGQ,Wheatland,95692
0637-UBJRP,Wilton,95693
0940-OUQEC,Winters,95694
0702-PGIBZ,Dutch Flat,95714
1963-VAUKV,Kyburz,95720
3058-HJCUY,Rancho Cordova,95742
3259-FDWOY,Elk Grove,95758
0807-ZABDG,Woodland,95776
5748-RNCJT,Sacramento,95820
7739-LAXOG,Sacramento,95825
6034-ZRYCV,Sacramento,95837
2079-FBMZK,Antelope,95843
6608-QQLVK,Bangor,95914
6302-JGYRJ,Chico,95928
3685-YLCMQ,Dobbins,95935
8761-NSOBC,Gridley,95948
8413-VONUO,Grimes,95950
9223-UCPVT,Orland,95963
4351-QLCSU,Quincy,95971
5419-JPRRN,Rough And Ready,95975
2100-BDNSN,Strawberry Valley,95981
0488-GSLFR,Taylorsville,95983
9318-NKNFC,Twain,95984
9728-FTTVZ,Williams,95987
7254-IQWOZ,Redding,96001
0742-NXBGR,Adin,96006
6110-OHIHY,Burney,96013
5889-LFOLL,Canby,96015
5708-EVONK,Cassel,96016
8708-XPXHZ,Castella,96017
7016-BPGEU,Dunsmuir,96025
6876-ADESB,Etna,96027
1963-SVUCV,Flournoy,96029
0220-EBGCE,Escondido,92027
2754-VDLTR,Greenview,96037
3190-XFANI,Happy Camp,96039
7551-DACSP,Hat Creek,96040
0520-FDVVT,Lewiston,96052
1444-VVSGW,Los Molinos,96055
5712-PTIWW,Mcarthur,96056
3315-TOTBP,Mill Creek,96061
1518-VOWAV,Fallbrook,92028
5909-ECHUI,Oak Run,96069
1309-BXVOQ,Old Station,96071
2856-HYAPG,Platina,96076
4488-PSYCG,Seiad Valley,96086
6906-ANDWJ,Vina,96092
1031-IIDEO,Sierra City,96125
5832-XKAES,Sierraville,96126
4701-AHWMW,Susanville,96130
9210-IAHGH,Wendel,96136
0023-XUOPT,Carnelian Bay,96140
4592-IWTJI,Homewood,96141
6518-LGAOV,San Diego,92121
7242-QZLXF,San Diego,92121
4576-CSAJH,San Diego,92121
1000-AJSLD,San Diego,92121
1062-LHZOD,San Diego,92121
9600-NAXZN,San Diego,92121
6457-USBER,San Diego,92121
4662-EKDPQ,San Diego,92121
9259-PACGQ,Los Angeles,90026
4415-IJZTP,Los Angeles,90027
1465-VINDH,Los Angeles,90028
2810-FTLEM,Los Angeles,90036
1925-TIBLE,Los Angeles,90049
1447-GIQMR,Los Angeles,90062
0872-NXJYS,West Hollywood,90069
9412-ARGBX,Downey,90241
2737-WFVYW,Marina Del Rey,90292
9850-OWRHQ,Torrance,90502
8676-TRMJS,Torrance,90504
8182-PNAGI,Pico Rivera,90660
2180-DXNEG,Harbor City,90710
5515-AKOAJ,Hawaiian Gardens,90716
8976-OQHGT,Lomita,90717
5294-CDGWY,Long Beach,90802
5295-PCJOO,Long Beach,90805
9863-JZAIC,Long Beach,90807
7660-HDPJV,Long Beach,90810
7931-PXHFC,Duarte,91010
4919-MOAVT,Pasadena,91103
3090-HAWSU,Pasadena,91107
9820-RMCQV,San Marino,91108
7839-QRKXN,Glendale,91203
5204-QZXPU,Glendale,91205
4597-ELFTS,Glendale,91206
8450-JOVAH,Agoura Hills,91301
1113-IUJYX,Winnetka,91306
7758-XKCBS,Reseda,91335
8992-JQYUN,San Fernando,91340
0617-AQNWT,North Hills,91343
2446-PLQVO,Santa Clarita,91350
8784-CGILN,Tarzana,91356
9451-LPGOO,Fallbrook,92028
2025-JKFWI,Burbank,91501
4078-SAYYN,Burbank,91502
9940-HPQPG,North Hollywood,91601
6618-RYATB,North Hollywood,91605
9079-YEXQJ,Chino,91710
2685-SREOM,Rancho Cucamonga,91730
0402-CQAJN,El Monte,91732
6692-UDPJC,South El Monte,91733
0295-PPHDO,La Puente,91744
1195-OIYEJ,La Puente,91746
5906-CVLHP,Rowland Heights,91748
4501-EQDRN,Montclair,91763
2990-HWIML,Ontario,91764
7384-GHBPI,San Dimas,91773
7603-USHJS,San Gabriel,91775
5876-HZVZM,West Covina,91792
3085-QUOZK,Alpine,91901
3926-CUQZX,Campo,91906
1041-RXHRA,Guatay,91931
1750-CSKKM,Imperial Beach,91932
8267-ZNYVZ,Spring Valley,91977
6457-GIRWB,Carlsbad,92008
1450-SKCVI,Del Mar,92014
5570-PTWEH,Encinitas,92024
6502-MJQAE,Escondido,92027
7693-LCKZL,Julian,92036
0032-PGELS,Palomar Mountain,92060
6797-LNAQX,Poway,92064
6394-MFYNG,Solana Beach,92075
8155-IBNHG,San Diego,92103
4745-LSPLO,San Diego,92111
8083-YTZES,San Diego,92113
3976-BWUCK,San Diego,92130
3585-ISXZP,Indio,92201
4174-LPGTI,Beaumont,92223
2108-XWMPY,Cabazon,92230
6304-IJFSQ,Calipatria,92233
0093-XWZFY,Desert Hot Springs,92241
7703-ZEKEF,Heber,92249
5482-NUPNA,Imperial,92251
1122-JWTJW,Ocotillo,92259
1699-HPSBG,Palm Springs,92264
8775-CEBBJ,Seeley,92273
0639-TSIQW,White Water,92282
7590-VHVEG,Los Angeles,90001
5575-GNVDE,Los Angeles,90002
7795-CFOCW,Los Angeles,90004
1452-KIOVK,Los Angeles,90007
6713-OKOMC,Los Angeles,90008
6388-TABGU,Los Angeles,90011
9763-GRSKD,Los Angeles,90012
7469-LKBCI,Los Angeles,90013
8091-TTVAX,Los Angeles,90014
5129-JLPIS,Los Angeles,90016
3655-SNQYZ,Los Angeles,90017
8191-XWSZG,Los Angeles,90018
9959-WOFKT,Los Angeles,90019
4183-MYFRB,Los Angeles,90021
1680-VDCWW,Los Angeles,90023
3638-WEABW,Los Angeles,90025
6322-HRPFA,Los Angeles,90026
6865-JZNKO,Los Angeles,90027
5248-YGIJN,Los Angeles,90031
6827-IEAUQ,Los Angeles,90035
